DataFile,BaseURL,Site,Measurement,RequestAs,StartDate,URL
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,767,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=767&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,771,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=771&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,774,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=774&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,778,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=778&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,785,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=785&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,790,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=790&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,800,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=800&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,805,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=805&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,814,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=814&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,818,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=818&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,826,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=826&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,829,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=829&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,834,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=834&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,842,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=842&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,844,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=844&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,846,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=846&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,849,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=849&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,852,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=852&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,857,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=857&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,861,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=861&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,865,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=865&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,875,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=875&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,881,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=881&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,885,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=885&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,894,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=894&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,898,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=898&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,908,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=908&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,913,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=913&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,923,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=923&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,928,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=928&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,937,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=937&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,942,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=942&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,947,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=947&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,956,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=956&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,960,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=960&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,970,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=970&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,978,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=978&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,989,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=989&ObservedProperty=RL%20Section
LowerManawatuCrossSection,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts,995,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuCrossSection.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=995&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0000,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0000&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0030,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0030&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0060,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0060&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0090,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0090&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0120,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0120&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0150,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0150&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0180,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0180&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0210,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0210&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0240,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0240&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0270,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0270&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0300,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0300&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0330,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0330&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0360,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0360&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0390,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0390&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0420,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0420&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0450,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0450&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0480,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0480&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0515,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0515&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0540,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0540&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0570,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0570&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0600,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0600&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0630,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0630&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0660,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0660&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0690,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0690&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0720,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0720&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0750,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0750&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0780,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0780&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0810,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0810&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0840,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0840&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0870,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0870&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0900,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0900&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0930,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0930&ObservedProperty=RL%20Section
Turitea_XS,https://flood.horizons.govt.nz/Turitea_XS.hts,0960,RL Section,RL Section,,https://flood.horizons.govt.nz/Turitea_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=0960&ObservedProperty=RL%20Section
